x,y
3.480304683283505618e+00,3.063894905407398728e+00
3.430537741038779398e+00,3.057442668140386122e+00
3.286029837145165278e+00,3.023517213651531144e+00
3.230421935485249030e+00,3.020070921079157866e+00
3.172633740251354695e+00,3.017714782426064613e+00
-3.122592446299482738e+00,1.040521526976156963e+00
-2.681669835719076578e-01,3.457189055014000534e-01
3.019161399029903770e+00,-2.617939179358946822e-02
3.260584498879659954e+00,-1.509811721603104839e-02
3.862718813942776830e+00,7.260039006544150020e-03
3.900733954444105755e+00,1.085195969612390288e-02
4.023050705731860077e+00,9.986471302444649423e-03
4.366379952097467765e+00,-1.159862903127482747e+00
5.151040226816572698e+00,-5.826297744840848170e-01
7.083440368173699930e+00,3.458312571651956269e+00
6.480915175698640063e+00,3.401826108255527004e+00
5.204226753072416223e+00,5.727168138727764202e+00
5.035215389453204793e+00,5.722870256993549454e+00
4.866751495001475192e+00,5.674665947650197495e+00
4.783659272375420990e+00,5.664365174399668135e+00
4.535132275087065068e+00,5.648782904794290793e+00
4.449546394056957510e+00,5.677580245265993142e+00
4.200397687856190387e+00,5.650481233606033271e+00
2.988139157193723250e+00,2.987367331631836986e+00
2.697919151041716201e+00,2.998901242083408913e+00
-3.049486459282776951e-01,3.922774363577471446e-01
3.536698503484740908e+00,-3.177612896266876485e-02
9.434196025457637802e+00,5.230600374042472467e+00
5.625202025876732570e+00,5.784907110898780402e+00
5.281451022734605871e+00,5.747359512151875904e+00
4.865079638812418672e+00,5.726749062652082500e+00
4.699787934580371918e+00,5.725743489195462388e+00
4.617661070788577682e+00,5.712588315565566788e+00
4.451816038176185764e+00,5.716907103026075632e+00
4.290296958551938822e+00,5.673669517062416290e+00
2.690121616879940003e+00,3.090038831528677310e+00
2.681483044851980857e+00,3.026137377647007742e+00
-3.274838258876009989e-01,4.764894454165199411e-01
-2.591054526130081581e-01,3.932635140673986784e-01
2.796655580228688986e+00,-3.560218989277683099e-02
2.935510288295960279e+00,-5.058672925697260681e-02
3.138149737529143390e+00,-1.840322647163097902e-02
3.235169223546997763e+00,9.133615420721941103e-04
3.412557234269917750e+00,3.668558972765662007e-03
5.777270522067410319e+00,5.753194871554073053e+00
5.436423161459413400e+00,5.726888259087982824e+00
5.273376396304964686e+00,5.751884009405682008e+00
5.190152132308157640e+00,5.744800841704577721e+00
4.779731865645858058e+00,5.728598076077452639e+00
4.455602152288045126e+00,5.685207210793030264e+00
4.378795384594585727e+00,5.637026861355744600e+00
2.816723048697237886e+00,-6.051499597261345009e-02
3.052691403781838897e+00,-5.649903922901219899e-02
6.613304517362082358e+00,3.395999567177832024e+00
-3.087893727825015699e-01,4.233802977579178561e-01
-2.371158933314761463e-01,1.603903536308605438e-01
2.877286883849548893e+00,-3.698754101874521250e-02
3.093998639107296444e+00,-3.537709174258790723e-02
3.391675997896309802e+00,-3.028418681441497062e-02
5.165846105529100285e+00,-4.852274735263463201e-01
5.365459878346229061e+00,-2.402213776445770443e-01
6.420979553808459528e+00,3.410422015484712244e+00
3.960940898546978506e+00,3.169655194246020269e+00
3.924478527950324924e+00,3.159581424038073738e+00
3.693522164260805152e+00,3.108850099527305400e+00
2.931765747466033911e+00,2.986619209077467474e+00
2.415464126025877789e+00,2.970059890116482748e+00
4.968305472535368139e-01,-3.655894911437763684e-01
5.415420147358811498e-01,-8.808691645376288681e-01
2.822487066301410330e+00,-4.095261336615399483e-02
3.211985845202674383e+00,-5.794701470651530961e-03
5.050837400717025361e+00,5.670279361211530755e+00
3.694970391504273977e+00,3.081799297898891954e+00
2.649673840494664923e+00,3.031561670362169281e+00
2.620907690787717126e+00,2.992006030875502542e+00
-8.090929867663543273e-01,6.680642326682704191e-01
-2.996938373874452055e-01,4.492760789947316535e-01
3.008353049261920376e+00,-5.639919083085881413e-02
3.336848307504670874e+00,-3.057230540653563255e-02
3.556702988520424213e+00,-5.125302255981806221e-02
6.972341432852650733e+00,3.465208609929914640e+00
6.386843359578878498e+00,4.611648893076787381e+00
5.111497780557040294e+00,5.752605464936165980e+00
4.805477889046597006e+00,5.722808569456177885e+00
3.846352364444125094e+00,9.738327473284680291e-03
3.986941602559953335e+00,1.442866649374394128e-02
5.162022247085427118e+00,-2.424085415062881832e-01
6.507625822043821451e+00,2.262467864903641712e-01
7.204291072970331555e+00,3.457433310233985146e+00
7.048686962924064048e+00,3.463045847683569267e+00
6.395981734688772846e+00,4.571483966444983338e+00
6.409147760577485364e+00,5.885265233406505203e+00
6.247588389105912299e+00,5.921659402996781729e+00
4.572978106296209155e+00,5.642345140399650738e+00
4.426717585067233784e+00,5.625038297883257599e+00
3.116824288108994256e+00,3.000093113436507419e+00
2.425847540170309458e+00,3.023464182586613092e+00
-3.072579178921501786e+00,1.373783733889440528e+00
-7.516652207556540066e-01,8.040261538070999636e-01
6.462837995174994354e+00,5.935370257274779959e+00
6.381766339289177914e+00,5.952982093623439219e+00
4.921238163609479521e+00,5.708298789355874092e+00
4.775489200910785215e+00,5.644262387104291179e+00
4.344300559191045963e+00,5.613946854934558139e+00
4.201187433448774655e+00,5.596807006597361855e+00
2.399213978691336457e+00,2.990054905648284134e+00
-8.171955676554201187e-01,7.588205902671628644e-01
6.517571600908060425e+00,4.602365638539787085e+00
5.055042368303862332e+00,5.705663410313031925e+00
4.838091817057351030e+00,5.660415752220254504e+00
2.643921100207916375e+00,3.053516219647770313e+00
5.208781471468248547e+00,-2.254261089191692269e-01
5.699800045780375690e+00,5.775286658434183096e+00
5.324400388384121108e+00,5.732662352854593024e+00
2.385549981748962711e+00,3.010342426730411969e+00
-3.047227203272053320e+00,1.401571895946328139e+00
3.320722098612808537e+00,6.743309366718297504e-03
5.655708084658556345e+00,4.523267240051658256e+00
4.665988243661145063e+00,5.665471219381137402e+00
3.917392923329146903e+00,5.574756290540176629e+00
3.057383581465918265e+00,3.007710532778982593e+00
-3.110281057844385355e+00,1.588386478313104089e+00
3.197039431830993372e+00,4.701435094236067203e-03
7.026026579804121042e+00,3.425019311707905523e+00
5.131835214191181826e+00,5.722424810802438699e+00
4.585690889326966335e+00,5.670658309340171677e+00
4.183108123079058771e+00,5.619494889395536319e+00
4.115599650026007694e+00,5.612961115778349885e+00
-3.037067422344062351e+00,1.624994996352508991e+00
-7.999297834077097047e-01,7.826131359910120100e-01
5.263178748582809874e+00,-2.067008686362048764e-01
6.234843963799856503e+00,3.403374683171610293e+00
5.974891087970386927e+00,5.840749183813979784e+00
5.811074305765490777e+00,5.781595217230421468e+00
5.596892569137990492e+00,5.783131829696810833e+00
5.316141378281717067e+00,5.771743998981309076e+00
5.247618143690941039e+00,5.773204144588148345e+00
4.973630442606490121e+00,5.741023749816003274e+00
4.906691242658080654e+00,5.750462059939803972e+00
4.705680694353390869e+00,5.715763320136900028e+00
4.140211717567891192e+00,5.485766271153800666e+00
3.975118885698594173e+00,5.643171087558801702e+00
3.910542313425848793e+00,5.625282669547479131e+00
3.399059624889718911e+00,3.054339597203265644e+00
-2.996845684577004842e+00,1.566742943913816077e+00
-7.409216202588664313e-01,7.768757177092794342e-01
3.123046425057302233e+00,5.732326390200437327e-03
6.502895684012933941e+00,3.408651788049797293e+00
6.014163328974326816e+00,5.814688085337898826e+00
5.793519479517159176e+00,5.808231191760461876e+00
5.716252556322173106e+00,5.784195801675275916e+00
5.369067773458098713e+00,5.785450241207694688e+00
5.162244281156083581e+00,5.754398144997812992e+00
4.119958851804236488e+00,5.598630721498863316e+00
3.865401266472311193e+00,5.549302568644872480e+00
3.252849650798249392e+00,8.909326670470396614e-03
5.212633654899065938e+00,-1.891494133484573903e-01
5.742985459540958182e+00,-2.365059639230977229e-01
5.826786872898029657e+00,5.825434736478181996e+00
5.681971339086181239e+00,5.808651000315377289e+00
5.611106888451591779e+00,5.801145017630839895e+00
5.476361732381813674e+00,5.811714838834817876e+00
3.857295382147972074e+00,5.592705732164975352e+00
-3.102022758751712850e+00,1.799699556410032875e+00
2.890124493456010413e+00,-5.442565969643853308e-02
5.310789503808887702e+00,-2.160331901961386192e-01
5.947171203027389552e+00,5.829797381736634421e+00
5.871689593016562014e+00,5.814896275139531667e+00
-3.067996895811480940e+00,1.711352627024637307e+00
-3.480084370541865368e+00,1.255993835833848493e+00
6.067407509961050494e+00,5.859155177156322836e+00
5.993558867755495179e+00,5.852532162699871421e+00
5.047531091624861688e+00,5.755186207585608393e+00
3.642168130240311275e+00,3.043619353202623223e+00
-3.004789887084583722e+00,1.801788345677631797e+00
3.362973668342671196e+00,1.165099624147317159e-02
5.323366256960505360e+00,-1.833531763436260509e-01
6.116350183442053279e+00,5.864257213266887092e+00
6.047968563205429859e+00,5.871996611404815880e+00
5.559497491394789215e+00,5.822261192411191999e+00
4.381975990780883734e+00,5.674543438801297413e+00
4.322748760749176355e+00,5.665151952756589893e+00
4.084071128479227930e+00,5.636949093442574110e+00
3.845783580551408676e+00,5.596784630550793338e+00
3.788016282588070549e+00,5.579071173946689832e+00
3.729676531695554687e+00,5.563216973479842231e+00
2.403607760305704222e+00,3.051775413449331786e+00
-3.304661102723022381e+00,1.184135044084607680e+00
6.422494957198011001e+00,4.630767678271978660e+00
6.460419592513870768e+00,5.856912640875854059e+00
6.074821943748571762e+00,5.801255213129076438e+00
5.740870212964899189e+00,5.809877586737493438e+00
3.860101453201506772e+00,5.607005543323545282e+00
3.799133755812758029e+00,5.603029899712471007e+00
3.682520576889758868e+00,5.574614730162775977e+00
5.295421553070374543e+00,-1.970631851289371406e-01
6.508867851849482022e+00,4.588508426122725581e+00
6.674270393643533694e+00,5.908275968667712874e+00
6.588764378783738884e+00,5.894899044351154416e+00
5.640879275184553343e+00,4.506130586915053193e+00
6.126787758602649347e+00,5.845621540923534809e+00
5.930129782228051205e+00,5.868394975688988602e+00
5.522896105040857151e+00,5.797113942144247467e+00
5.093889077252136133e+00,5.763264854184876107e+00
4.799531644115731410e+00,5.751868258512240040e+00
4.393764357131852094e+00,5.707875527632299217e+00
4.106555281993506945e+00,5.665608759969758879e+00
3.698041820882266961e+00,5.608086524180430743e+00
3.643268216727217901e+00,5.586093609724637865e+00
1.360461265681435439e+00,-8.266284932722056666e-01
5.505878223133827021e+00,5.804085399416480939e+00
5.324304540936136476e+00,5.800885547011703558e+00
4.569937355702204052e+00,5.704958556791437374e+00
3.481533188971746906e+00,5.580455808082184888e+00
3.005031749502453664e+00,1.486893740102082639e-02
5.831933268462047515e+00,-1.926778915895026312e-01
5.375633797887705789e+00,5.824761839804748931e+00
5.254584299267127001e+00,5.800795969177003464e+00
5.140042821651944926e+00,5.807176879694916138e+00
4.966162509725114305e+00,5.771770368933465178e+00
4.194565233594601317e+00,5.659504188440740435e+00
4.028844500996503264e+00,5.643228322169639100e+00
4.282633050890050974e+00,4.424627243005430088e+00
3.804656288561944155e+00,5.619146722552469164e+00
3.746654492200279130e+00,5.616264848424965095e+00
3.582866849139973109e+00,5.572132928634878191e+00
3.519042535897372037e+00,5.578900997641168757e+00
3.443942028228928809e+00,5.609146800049233939e+00
-3.314164848875565283e+00,1.233583069468436877e+00
1.373794775493117459e+00,-7.475082540744185655e-01
5.109374664054817217e+00,-1.707109259383076394e-01
5.158710979054011325e+00,-1.660633416610387825e-01
5.306722634136846750e+00,-1.488906877371702075e-01
5.740527690083476742e+00,-1.902625597801916035e-01
5.416859384364586916e+00,5.813448730658914876e+00
5.244815944535857533e+00,5.810185374025007121e+00
4.529864545781208562e+00,5.701744680121464626e+00
4.183032276470698640e+00,5.528984130943212172e+00
4.048420621157881705e+00,5.653332889251412752e+00
4.157395210107447170e+00,3.856109892311820886e+00
3.610344959667428189e+00,3.100593644537260829e+00
3.542989209002986417e+00,2.232125098828043053e-02
3.645263701864490447e+00,5.614670726026144143e-03
3.699261247807084541e+00,6.160411557157380313e-03
3.750413133546104394e+00,1.237888365819173053e-03
5.785903350212350027e+00,3.939367180293182891e+00
6.769591308392826079e+00,5.946277531508304293e+00
6.213452763524589528e+00,5.854197745904010652e+00
5.837314981222718302e+00,5.877189444632317183e+00
5.402588161580351489e+00,5.798009240800721997e+00
4.062795722202554138e+00,5.653653732182404745e+00
3.412536036670091644e+00,5.555589060325516471e+00
3.556815785063530466e+00,3.331656820878992065e-03
3.722793690667431488e+00,5.259155917468200103e-03
5.405245474483312940e+00,-1.243765147475619226e-01
5.961068358365531061e+00,5.903562378393135468e+00
5.893469070190059611e+00,5.889551167229021722e+00
5.710446444782106390e+00,5.886059131984120896e+00
4.262100529688680695e+00,4.378161673184789215e+00
3.747473404970570243e+00,5.548310262616316990e+00
3.467002229501606969e+00,5.542327585087375219e+00
3.412767730669610255e+00,5.532172854978890442e+00
3.001369770087945810e+00,5.480981382832542437e+00
5.378128688636100385e+00,-1.722986931436986391e-01
6.467424181845678355e+00,4.570621086651229348e+00
6.760836461111395579e+00,5.894401826659533050e+00
6.251295155090010880e+00,5.879332218802443499e+00
6.178495265938576786e+00,5.865230543532451435e+00
4.092870843580731055e+00,5.598073505537470851e+00
4.041668419293491077e+00,5.594974626994434708e+00
3.994015425047220624e+00,5.577424286777219464e+00
3.793139900489289396e+00,5.540840025618581244e+00
3.626864514841537268e+00,5.544645522615936351e+00
3.573367679264974228e+00,5.537572223652113657e+00
3.521409743378047352e+00,5.525816457021663908e+00
3.295954988222972837e+00,5.503416041917469137e+00
2.914318075515372808e+00,5.492670955727364301e+00
3.234968363874465069e+00,-6.629373644199687554e-02
6.666406320079977910e+00,5.865426004414113770e+00
6.304993873213211586e+00,5.852586722460046964e+00
3.299556234320668580e+00,5.498553488764662767e+00
2.844647439554117252e+00,5.494407025677879197e+00
1.562066343137991975e+00,-8.854649731487683750e-01
5.064732339861028443e+00,-2.241681136124259732e-01
3.303513774563264782e+00,5.492730586376983304e+00
2.796543119972586311e+00,5.463714802087930700e+00
3.538207927633834959e+00,-6.676996780038696455e-02
6.621301716294401452e+00,5.909429883092053082e+00
6.529518371731190207e+00,5.877578243232350452e+00
5.153775111100848072e+00,5.696587562888788092e+00
3.685703285358244319e+00,5.543216447776488032e+00
4.166533278520931027e+00,3.787577090985371431e+00
3.742590074010280432e+00,4.328506333336981093e+00
2.854775224458467431e+00,5.483188856961970892e+00
6.855157720838766622e+00,5.912224006009621391e+00
3.042739390107145336e+00,5.510552354448553736e+00
4.306302155832613998e+00,4.319231701572459947e+00
5.651383073143493085e+00,4.486073412044491171e+00
6.307629510936749284e+00,5.846756345036554947e+00
4.298468914416745612e+00,4.348194507465728442e+00
2.995556968524207608e+00,5.482876974494164557e+00
-3.199896858596505300e+00,1.243821284606085875e+00
1.589557952152596210e+00,-8.431151570092283443e-01
4.152652319993331176e+00,5.585837125452117746e+00
-3.145328748605271674e+00,1.256584651175063794e+00
5.809524046024566957e+00,3.923563074826391883e+00
6.174485272625989118e+00,5.841692707224246384e+00
5.484166485666278845e+00,5.735055316846060514e+00
4.174229760415067325e+00,5.486144492356896052e+00
-3.188235613280685055e+00,1.251981093635542885e+00
6.622177887666302887e+00,5.898400666512172208e+00
6.446778244828231585e+00,5.843991401025045107e+00
3.805389837126056385e+00,5.528213524544673518e+00
2.918705173064688907e+00,5.501615640344350133e+00
-2.982649570427637009e+00,1.294933651279318809e+00
4.903042652610029251e+00,5.687757162740146200e+00
5.803343914289229133e+00,3.954583672518350301e+00
4.202555331882067868e+00,5.618310789537797945e+00
4.134163230265073707e+00,3.770347075945955417e+00
3.693096501672304299e+00,4.297415050675505555e+00
-3.186951813160906699e+00,9.748865132549042745e-01
3.114196727333158332e+00,-1.409144313178549435e-01
3.194767047641065005e+00,-1.142748939017923238e-01
4.237506085071048645e+00,-5.692898911993563016e-02
5.822477934806484789e+00,-3.885449459742082445e-02
6.059495982810291004e+00,-4.848884381708920555e-02
5.739793197002190261e+00,4.009452397849337046e+00
6.039572588537434505e+00,5.967720675046034096e+00
5.916447097887473028e+00,5.979963657706615976e+00
5.845802677236903833e+00,5.957401404020012947e+00
5.777864050955942687e+00,5.938110071771741438e+00
5.713885530000415436e+00,5.926980021223859474e+00
5.590159915876031782e+00,5.908668703021950463e+00
5.526770032145663869e+00,5.888025567750396760e+00
5.464133265732689537e+00,5.865157325908497477e+00
5.348957761095181951e+00,5.851078008853215273e+00
5.295406877101577869e+00,5.861142693531725456e+00
5.178610584587526766e+00,5.814116422366027770e+00
5.071664695220778007e+00,5.817444608088048419e+00
5.017129063459573324e+00,5.804747601002298474e+00
4.856699586810154123e+00,5.756867950953716395e+00
4.805027641797696702e+00,5.766354434644382465e+00
3.604382154049279752e+00,5.495275327461593307e+00
3.551644542097322166e+00,5.487751047277344973e+00
3.447247404518420044e+00,5.466937772661926154e+00
3.397528135502838609e+00,5.450116547895555996e+00
3.341459980144068087e+00,5.444751968061430247e+00
3.232170699239681255e+00,5.424486825792027567e+00
3.179719849158606948e+00,5.408833473434220274e+00
2.722295602407558857e+00,5.299349476128922376e+00
3.422922841203142053e+00,-3.062278836025535966e-01
3.503510977378610836e+00,-2.640028194312984411e-01
4.163175582378355166e+00,-1.682363630351343120e-01
4.432459088605534170e+00,-1.202484458519968713e-01
4.485682765000939654e+00,-9.837821287695386330e-02
4.537252002586286359e+00,-8.651542838797229851e-02
4.638220063172601826e+00,-7.804314878318496795e-02
6.584875968897235587e+00,6.003620531908377522e+00
6.128464101868398295e+00,5.928201900755098563e+00
5.939035516901634004e+00,5.935415869911217612e+00
5.691004501184254494e+00,5.926636261525612959e+00
5.617861851737945500e+00,5.878146151978321576e+00
5.553314366029146854e+00,5.853225694721181149e+00
4.178797860039010992e+00,4.321926544306493589e+00
3.134839642257322812e+00,5.438308709286704179e+00
2.768762694931670154e+00,5.383401344298778035e+00
2.369579984590300281e+00,2.690097538862650239e+00
3.329118758553454516e+00,-2.938113577138333765e-01
3.396738653998323532e+00,-2.869567893848848916e-01
3.475273497152505886e+00,-2.510181867013688839e-01
3.589062945995066478e+00,-2.748359078281829015e-01
4.561397664925206819e+00,-6.051004875141466344e-02
4.660919150918894971e+00,-6.124582608178896770e-02
5.600533469851419532e+00,-1.404644359860566516e-01
5.652638189542240177e+00,-1.289374187616098288e-01
5.693939489167230583e+00,-8.419566875227324498e-02
5.753762464516629649e+00,-9.554613856440244413e-02
5.923577529302662903e+00,-8.886481287985423250e-02
6.763214999132683758e+00,4.170547606308104838e-01
6.767839119038679740e+00,4.938513118494681775e-01
6.904744067756867665e+00,7.311190005303732642e-01
5.623371229030670548e+00,5.929707230571565901e+00
3.952431742669139769e+00,5.479023231930749915e+00
3.396051605766461812e+00,5.502572104418943510e+00
2.833574134537049982e+00,5.377228674774991113e+00
2.635100401204682363e+00,5.353120420731599438e+00
3.408674316386228753e+00,-2.811418201611447509e-01
5.706710100859051060e+00,-9.767120835295020620e-02
5.809507607813540808e+00,-6.990545421319807606e-02
5.858798992966464780e+00,-4.998975017058021608e-02
5.911533424844384932e+00,-3.846704237741466192e-02
6.013896647688581787e+00,-6.107921376502734034e-03
6.062408707053911883e+00,1.643430469680984274e-02
6.113634911435705810e+00,3.355104473808308285e-02
6.533518698954739357e+00,1.771623968429017759e-01
6.729208046649762132e+00,3.729505509565749222e-01
7.531221761858282626e+00,1.654625347346918574e+00
7.586916849285980646e+00,1.689370628379825989e+00
4.441104245900789671e+00,5.732558224159224558e+00
3.614046573754511549e+00,5.600228122223712468e+00
3.230608100027594354e+00,5.529716869338786367e+00
-3.095971863639705557e+00,6.978859136639572469e-01
3.213349736559456993e+00,-2.104321145355232126e-01
3.334100333050951104e+00,-2.294927695617020869e-01
4.342842389020455052e+00,-4.919351130630944535e-02
4.443177607196215462e+00,-5.059789291091273955e-02
4.493782249267009199e+00,-4.349768374299889384e-02
4.544117897962451913e+00,-3.450123139268165828e-02
5.477508444515144959e+00,-1.695061115278032882e-01
5.529479692037997829e+00,-1.582217031465887047e-01
5.888331795709255800e+00,-5.563982127948641221e-02
5.991240191669239046e+00,-2.409750901674442836e-02
6.151951029545494443e+00,1.460549482729883719e-02
6.208048140429652584e+00,2.454209545900148948e-02
6.429305877291754179e+00,8.147277859866856875e-02
6.493621734799059908e+00,8.439671363447093233e-02
6.532125081276092260e+00,1.277583209466781056e-01
6.598565891663328742e+00,2.265425753672152265e-01
6.617719102582816149e+00,2.928487562194309612e-01
6.649260094514152897e+00,3.408864591084851403e-01
6.770386533260927209e+00,5.294725760998787445e-01
7.372073836627404120e+00,1.655551119080524991e+00
7.408037867725808745e+00,1.748622252777813912e+00
7.431352850255552589e+00,1.793164275091847504e+00
7.477521209906528021e+00,1.829952060501752520e+00
7.510337280263303938e+00,1.978154597074157195e+00
4.347095282667766902e+00,5.724380770738721758e+00
3.303105898681470975e+00,5.530284534876067859e+00
3.202236074073837813e+00,5.488685608086430356e+00
3.080960124200598838e+00,5.478251884402832950e+00
2.657581156931418942e+00,5.389480016714649047e+00
3.170220009942227968e+00,-2.704443194454730914e-01
3.297464234491052082e+00,-2.819719671093889879e-01
4.329640292429777659e+00,-7.560250862930564808e-02
6.024776204132744617e+00,7.621975647471163073e-03
6.120936425736541509e+00,5.395132123984726358e-02
6.178630248388709667e+00,5.889342808204475754e-02
6.235125655346744011e+00,6.765389814781053168e-02
6.601348285842249197e+00,2.052847171676163707e-01
6.659053920969417284e+00,3.119547177923071568e-01
6.801526999119547057e+00,5.593803988209682387e-01
7.285091579984360521e+00,1.476016202717603365e+00
7.323812206695665239e+00,1.567997263022987253e+00
7.348310588550852174e+00,1.611531517636947797e+00
7.601506356603375814e+00,2.078913905627826075e+00
7.615345046846337063e+00,2.128401260859470678e+00
7.662045884845806398e+00,2.224008038941111653e+00
7.710798669169895092e+00,2.268104080730885652e+00
7.711465245234797372e+00,2.321152981501172441e+00
3.799530790102839006e+00,5.681152599543106696e+00
3.592665470228328495e+00,5.625641167029378664e+00
3.533062255140809071e+00,5.628984745001296197e+00
3.372683796105522713e+00,5.588517939719089611e+00
3.382746015747877699e+00,5.449284123190927254e+00
2.873644616906355864e+00,5.550532590584393411e+00
2.810712704905960813e+00,5.538694879655441383e+00
2.749395955315050433e+00,5.523072697330355219e+00
4.383841072331067679e+00,3.231233683520982947e+00
2.309646252126436483e+00,2.908184816971842945e+00
4.359168666665027558e+00,-9.223483521212577640e-03
5.483853233411741357e+00,-1.487133468305973094e-01
5.535202846734029514e+00,-1.363639558212147718e-01
5.626676868359488104e+00,-7.456469538443105671e-02
6.893381664877385795e+00,8.593031252650430440e-01
7.232159090554829639e+00,1.413337468682684728e+00
7.508180000277183908e+00,1.893463015057989418e+00
7.511837730237358457e+00,1.945283007528776142e+00
7.572318611771756025e+00,2.033563918810864291e+00
3.239945555670138866e+00,5.587605717825901763e+00
2.680114255202228346e+00,5.500855338859781618e+00
3.898961778490994678e+00,3.157980046669119023e+00
-3.191559565393917719e+00,1.199189893885025615e+00
4.322392890952300171e+00,1.326388876016465490e-03
5.278298239061678387e+00,-1.314170760493835466e-01
5.381456149390575483e+00,-1.189727179440632499e-01
5.533619798261017131e+00,-8.573336358057098705e-02
5.587246583326164640e+00,-8.407451795860451660e-02
5.740211517203657188e+00,-4.758013296964869188e-02
6.133381695849332793e+00,-1.769407899612920887e-02
6.989206058022624291e+00,1.052782018145744791e+00
7.129959166287849648e+00,1.255730776663850135e+00
7.279433463736857846e+00,1.511673401760215141e+00
7.066737261312357354e+00,1.862099793129899483e+00
7.562514394061275347e+00,1.993597260345765232e+00
7.678421701756780848e+00,2.177809797870427388e+00
7.709204617522132708e+00,2.225132443924362047e+00
7.893064255296931897e+00,2.581184055640536101e+00
7.764199741058459558e+00,2.695027468600521559e+00
2.793592050263395965e+00,5.549197973380566751e+00
4.335716542623793579e+00,3.209915876243435662e+00
3.846483443719415973e+00,3.163028499221897771e+00
3.754322679551395758e+00,3.161299995846293065e+00
3.578007606852735556e+00,3.114457263776559071e+00
3.332648230554248858e+00,3.078525054270210504e+00
2.756896539074373820e+00,1.086620917009800680e-02
5.025334728714024202e+00,-1.805387661965692503e-01
5.074851583303241043e+00,-1.554118156885513635e-01
5.126115177648737031e+00,-1.493039111741530645e-01
5.942891174175900737e+00,-1.232913750079983328e-01
5.992671122706477504e+00,-1.002021490256546354e-01
6.090461594385086386e+00,-5.057407251686552030e-02
6.268917826013270300e+00,1.857912752144593727e-01
6.299500531102348866e+00,2.366126580515314770e-01
6.330378971162375024e+00,2.851668136999904735e-01
6.420898690566112066e+00,4.251437193660201341e-01
6.504048155675749676e+00,4.824893687178268831e-01
6.535904995082235658e+00,5.236458990920329626e-01
6.565595189789876329e+00,5.667578584781206574e-01
6.638596923378750958e+00,6.352102231175795755e-01
6.669094674851188564e+00,6.758857698776815637e-01
6.730350836342388732e+00,7.555793596481471530e-01
6.846172059831986623e+00,9.172557913067269642e-01
6.963909395675459635e+00,1.622441096696330298e+00
7.551346348731861724e+00,1.836438095396760062e+00
7.588428179437022081e+00,1.878772693731812993e+00
7.624878870776408135e+00,1.922114866402018896e+00
7.725350028786372114e+00,2.059275859206241677e+00
7.749264325791719088e+00,2.108664804479420951e+00
7.792920956525060561e+00,2.154407735896094245e+00
2.788727394738371057e+00,5.556780864654443874e+00
3.191209624760469765e+00,3.051641217836508435e+00
-3.049026648005674467e+00,1.369069490431566116e+00
2.744302921769631531e+00,-5.943869154202363614e-03
3.487567680013888172e+00,4.042406993724247111e-02
5.989159336150464696e+00,-9.300399043709187130e-02
6.194503975300145626e+00,1.016297651855254947e-01
6.698499707775886769e+00,7.167331834188448436e-01
6.796833823815161324e+00,8.284262972644652612e-01
6.952529628531355144e+00,1.019846134395048232e+00
7.090485773076860454e+00,1.223473855793052900e+00
7.371321445018742757e+00,1.578644209231612416e+00
7.518245012256417503e+00,1.793098983262727764e+00
7.549337256104833749e+00,1.836741001528266359e+00
7.645173809592050951e+00,1.970436185698177356e+00
7.802184699271778712e+00,2.533202174511577809e+00
7.746096875632783707e+00,2.713019514556302969e+00
5.247515769224212256e+00,-1.483078086844033805e-01
5.557847547549675582e+00,-1.033438089933166326e-01
6.001233188793670514e+00,-7.548861766321676714e-02
6.254798634651540290e+00,1.387762963638875524e-01
6.416612630175752230e+00,3.713382316137631145e-01
6.480137314876180277e+00,4.574573302878911507e-01
6.551566320126010368e+00,5.301947089387267775e-01
6.643179236426943746e+00,6.544826771895940754e-01
7.499499935874367473e+00,1.763760643537445327e+00
7.779701248555580761e+00,2.606263577834349476e+00
2.681935406650132414e+00,5.485079183281694526e+00
2.571804537756285036e+00,5.432122309820066164e+00
-3.373490792186727649e+00,8.431305011320363585e-01
2.947279678779540557e+00,-1.498731174568434243e-01
3.235031702034065759e+00,-1.177381364148788190e-01
5.998081547459221952e+00,3.825166905374292881e-02
7.140723961565502265e+00,1.316345171269852399e+00
7.442791037755123185e+00,1.828157829825918679e+00
7.478037439270189601e+00,1.868940224055880339e+00
7.546317022658058704e+00,2.006282577747689810e+00
7.574964973395658774e+00,2.051188113195944851e+00
7.807230439796260413e+00,2.487379821112896128e+00
7.873512545301097454e+00,2.699949602704474483e+00
6.086033434705291789e+00,3.420975408132851392e+00
4.296829561707112610e+00,3.201367907700458648e+00
3.721600404712905874e+00,3.150028457489711275e+00
3.661341038223895783e+00,3.150126593891198645e+00
3.280949748540947120e+00,3.058188664334427376e+00
2.288286958328641596e+00,3.023398775349525724e+00
2.846167506525390412e+00,1.691434718909556878e-02
6.219267408823240473e+00,1.861660558583065894e-01
6.481049944573827659e+00,4.440106698848937938e-01
7.589386065082329935e+00,1.942477072854937648e+00
7.698617596520207051e+00,2.075581841610702583e+00
7.754669347535749324e+00,2.809572869867026590e+00
4.237791774229580533e+00,3.209392059071599856e+00
3.517149894424306922e+00,3.106078382460038867e+00
3.224489309527138747e+00,3.070294226064026244e+00
1.476533741348336592e+00,-7.777872710423278102e-01
2.698937630723436953e+00,2.038752546776523289e-02
2.971646061327720911e+00,1.092767151969403772e-03
